SucursalID,Nombre,CodigoBarra,Categoria,FechaCaducidad,Marca,Precio,Stock
S310,Sal McCormick 1109,0420150121,Cereales,2027-02-16,McCormick,129.88,437
S311,Cafe Dos Pinos 1110,7278725386,Lacteos,2028-04-19,Dos Pinos,18.65,4
S312,Cereal Bimbo 1111,1057416869,Granos,2027-07-12,Bimbo,25.76,468
S313,Atun Nestle 1112,7658604083,Bebidas,2027-04-05,Nestle,138.33,27
S314,Sardina Colgate 1113,3387097740,Panaderia,2026-02-26,Colgate,81.93,42
S315,Mayonesa Ariel 1114,4316614364,Carnes,2027-11-01,Ariel,37.38,143
S316,Ketchup Palmolive 1115,6483241416,Limpieza,2027-12-03,Palmolive,101.45,127
S317,Mostaza Del Monte 1116,5709752760,Cuidado Personal,2028-07-13,Del Monte,81.42,106
S318,Vinagre Maggi 1117,0835667834,Aceites,2028-11-19,Maggi,163.48,22
S319,Sopa Kelloggs 1118,5574200417,Condimentos,2027-07-27,Kelloggs,180.15,387
S320,Pasta Pringles 1119,2486823264,Endulzantes,2027-10-10,Pringles,150.85,7
S321,Leche Coca Cola 1120,0578272965,Frutas,2026-08-18,Coca Cola,66.06,375
S322,Arroz Pepsi 1121,4209020603,Verduras,2026-04-04,Pepsi,6.95,299
S323,Frijol Lay's 1122,1346257340,Congelados,2026-05-21,Lay's,133.40,486
S324,Pan Knorr 1123,6503976658,Snacks,2028-05-14,Knorr,124.24,374
S325,Jugo McCormick 1124,5452660239,Cereales,2026-02-25,McCormick,126.55,135
S326,Jabon Dos Pinos 1125,1694837794,Lacteos,2026-08-25,Dos Pinos,19.52,69
S327,Shampoo Bimbo 1126,6312510270,Granos,2027-06-15,Bimbo,26.24,85
S328,Aceite Nestle 1127,1924522599,Bebidas,2027-07-06,Nestle,203.05,74
S329,Azucar Colgate 1128,0605156226,Panaderia,2027-05-07,Colgate,87.15,285
S330,Sal Ariel 1129,9637651748,Carnes,2028-11-21,Ariel,47.38,451
S331,Cafe Palmolive 1130,1332525104,Limpieza,2028-03-14,Palmolive,189.12,450
S332,Cereal Del Monte 1131,7643872997,Cuidado Personal,2028-07-16,Del Monte,53.08,419
S333,Atun Maggi 1132,0997182643,Aceites,2026-03-20,Maggi,168.48,3
S334,Sardina Kelloggs 1133,0576273563,Condimentos,2028-02-12,Kelloggs,189.06,358
S335,Mayonesa Pringles 1134,9968992464,Endulzantes,2028-12-28,Pringles,76.43,224
S336,Ketchup Coca Cola 1135,7318760417,Frutas,2028-09-24,Coca Cola,141.90,364
S337,Mostaza Pepsi 1136,5483011641,Verduras,2027-08-03,Pepsi,182.01,484
S338,Vinagre Lay's 1137,0169649892,Congelados,2026-10-22,Lay's,38.15,412
S339,Sopa Knorr 1138,0103651932,Snacks,2026-06-06,Knorr,37.66,276
S340,Pasta McCormick 1139,0757921445,Cereales,2027-11-16,McCormick,104.67,16
S341,Leche Dos Pinos 1140,8102919144,Lacteos,2028-01-06,Dos Pinos,105.64,341
S342,Arroz Bimbo 1141,5705130480,Granos,2026-03-27,Bimbo,196.08,121
S343,Frijol Nestle 1142,9682121530,Bebidas,2027-03-21,Nestle,155.29,492
S344,Pan Colgate 1143,3822526780,Panaderia,2028-05-02,Colgate,16.07,482
S345,Jugo Ariel 1144,8377842354,Carnes,2028-05-21,Ariel,175.33,22
S346,Jabon Palmolive 1145,4214814043,Limpieza,2027-05-27,Palmolive,197.85,275
S347,Shampoo Del Monte 1146,2883119472,Cuidado Personal,2028-04-12,Del Monte,69.29,162
S348,Aceite Maggi 1147,3764643140,Aceites,2026-06-12,Maggi,56.67,125
S349,Azucar Kelloggs 1148,4994445762,Condimentos,2026-10-15,Kelloggs,177.38,443
S350,Sal Pringles 1149,8876975716,Endulzantes,2026-06-22,Pringles,125.67,465
S351,Cafe Coca Cola 1150,3348417664,Frutas,2027-11-21,Coca Cola,178.51,431
S352,Cereal Pepsi 1151,8878620099,Verduras,2027-04-03,Pepsi,34.10,317
S353,Atun Lay's 1152,7122693326,Congelados,2027-06-07,Lay's,115.22,11
S354,Sardina Knorr 1153,9925139197,Snacks,2026-09-02,Knorr,55.89,258
S355,Mayonesa McCormick 1154,4178550195,Cereales,2026-04-03,McCormick,146.73,364
S356,Ketchup Dos Pinos 1155,9322525777,Lacteos,2028-11-12,Dos Pinos,168.70,295
S357,Mostaza Bimbo 1156,6356679817,Granos,2028-07-10,Bimbo,18.02,23
S358,Vinagre Nestle 1157,8152470425,Bebidas,2028-01-15,Nestle,180.44,84
S359,Sopa Colgate 1158,8198268304,Panaderia,2026-07-24,Colgate,45.25,318
S360,Pasta Ariel 1159,6934727718,Carnes,2026-10-07,Ariel,191.12,26
S361,Leche Palmolive 1160,1553650560,Limpieza,2026-05-23,Palmolive,47.22,118
S362,Arroz Del Monte 1161,5656821234,Cuidado Personal,2026-12-23,Del Monte,186.11,280
S363,Frijol Maggi 1162,1625160899,Aceites,2026-08-23,Maggi,84.53,398
S364,Pan Kelloggs 1163,0042283961,Condimentos,2028-11-07,Kelloggs,194.67,212
S365,Jugo Pringles 1164,1082435904,Endulzantes,2026-11-04,Pringles,139.10,57
S366,Jabon Coca Cola 1165,8743019469,Frutas,2028-03-22,Coca Cola,195.99,109
S367,Shampoo Pepsi 1166,8359879260,Verduras,2027-07-21,Pepsi,55.26,49
S368,Aceite Lay's 1167,1540488603,Congelados,2026-03-18,Lay's,170.84,191
S369,Azucar Knorr 1168,0324393350,Snacks,2026-09-10,Knorr,85.91,472
S370,Sal McCormick 1169,8556260158,Cereales,2028-05-20,McCormick,87.36,14
S371,Cafe Dos Pinos 1170,9828603976,Lacteos,2026-08-27,Dos Pinos,76.38,404
S372,Cereal Bimbo 1171,6208421273,Granos,2027-10-08,Bimbo,17.57,274
S373,Atun Nestle 1172,4989909697,Bebidas,2027-01-06,Nestle,115.51,448
S374,Sardina Colgate 1173,1728273093,Panaderia,2028-04-27,Colgate,55.42,277
S375,Mayonesa Ariel 1174,9444091042,Carnes,2026-02-12,Ariel,43.90,251
S376,Ketchup Palmolive 1175,2074445841,Limpieza,2026-06-04,Palmolive,10.99,390
S377,Mostaza Del Monte 1176,3915350584,Cuidado Personal,2028-05-23,Del Monte,55.28,199
S378,Vinagre Maggi 1177,6158003746,Aceites,2028-01-14,Maggi,40.28,32
S379,Sopa Kelloggs 1178,2723780020,Condimentos,2027-07-21,Kelloggs,151.79,480
S380,Pasta Pringles 1179,7156036904,Endulzantes,2026-12-25,Pringles,176.94,303
S381,Leche Coca Cola 1180,0126163914,Frutas,2027-12-14,Coca Cola,129.22,188
S382,Arroz Pepsi 1181,4056182066,Verduras,2026-11-04,Pepsi,149.35,211
S383,Frijol Lay's 1182,6681402383,Congelados,2026-07-17,Lay's,182.40,309
S384,Pan Knorr 1183,3320240244,Snacks,2027-03-26,Knorr,185.55,139
S385,Jugo McCormick 1184,4613576437,Cereales,2027-11-24,McCormick,174.40,150
S386,Jabon Dos Pinos 1185,5522235951,Lacteos,2028-06-27,Dos Pinos,39.45,31
S387,Shampoo Bimbo 1186,2526126240,Granos,2026-05-28,Bimbo,150.69,2
S388,Aceite Nestle 1187,3306175583,Bebidas,2026-10-15,Nestle,123.33,313
S389,Azucar Colgate 1188,4372345429,Panaderia,2026-02-02,Colgate,195.20,72
S390,Sal Ariel 1189,9296589841,Carnes,2026-11-23,Ariel,168.24,234
S391,Cafe Palmolive 1190,5780354001,Limpieza,2028-10-20,Palmolive,48.56,203
S392,Cereal Del Monte 1191,7773474591,Cuidado Personal,2026-10-11,Del Monte,68.11,208
S393,Atun Maggi 1192,2760948595,Aceites,2027-09-21,Maggi,24.17,1
S394,Sardina Kelloggs 1193,0305591496,Condimentos,2028-07-09,Kelloggs,84.17,350
S395,Mayonesa Pringles 1194,3631525261,Endulzantes,2028-10-27,Pringles,122.73,446
S396,Ketchup Coca Cola 1195,2000315654,Frutas,2027-03-24,Coca Cola,86.92,381
S397,Mostaza Pepsi 1196,1340963008,Verduras,2028-01-26,Pepsi,200.81,246
S398,Vinagre Lay's 1197,0278219585,Congelados,2028-11-14,Lay's,127.07,221
S399,Sopa Knorr 1198,8143432422,Snacks,2028-01-04,Knorr,34.86,6
S400,Pasta McCormick 1199,6550400808,Cereales,2027-06-21,McCormick,46.41,232
S001,Leche Dos Pinos 1200,1005894130,Lacteos,2028-05-01,Dos Pinos,204.78,3
S002,Arroz Bimbo 1201,6657457135,Granos,2027-06-27,Bimbo,109.09,445
S003,Frijol Nestle 1202,9610641539,Bebidas,2027-09-03,Nestle,102.19,161
S004,Pan Colgate 1203,8238384930,Panaderia,2026-08-25,Colgate,147.04,235
S005,Jugo Ariel 1204,4059439645,Carnes,2027-04-07,Ariel,19.46,295
S006,Jabon Palmolive 1205,7782087852,Limpieza,2028-10-22,Palmolive,119.19,294
S007,Shampoo Del Monte 1206,6483185886,Cuidado Personal,2026-10-04,Del Monte,13.98,199
S008,Aceite Maggi 1207,2899912177,Aceites,2027-01-13,Maggi,44.41,49
S009,Azucar Kelloggs 1208,3942143093,Condimentos,2028-07-16,Kelloggs,29.67,191
S010,Sal Pringles 1209,2901691464,Endulzantes,2026-03-17,Pringles,155.88,146
S011,Cafe Coca Cola 1210,2581513363,Frutas,2028-04-05,Coca Cola,156.78,305
S012,Cereal Pepsi 1211,8083062118,Verduras,2026-07-17,Pepsi,51.23,416
S013,Atun Lay's 1212,8940354617,Congelados,2027-03-18,Lay's,14.28,361
S014,Sardina Knorr 1213,8230662624,Snacks,2027-06-01,Knorr,24.74,423
S015,Mayonesa McCormick 1214,3571040854,Cereales,2027-10-17,McCormick,114.71,342
S016,Ketchup Dos Pinos 1215,3627098167,Lacteos,2028-09-19,Dos Pinos,118.55,122
S017,Mostaza Bimbo 1216,6062448308,Granos,2026-06-22,Bimbo,103.42,66
S018,Vinagre Nestle 1217,5522510080,Bebidas,2028-05-22,Nestle,52.40,395
S019,Sopa Colgate 1218,5090615414,Panaderia,2026-08-25,Colgate,181.15,206
S020,Pasta Ariel 1219,7126957863,Carnes,2028-01-14,Ariel,171.88,168
S021,Leche Palmolive 1220,5916174563,Limpieza,2028-01-24,Palmolive,87.61,165
S022,Arroz Del Monte 1221,7589146805,Cuidado Personal,2027-02-04,Del Monte,122.60,127
S023,Frijol Maggi 1222,6965870674,Aceites,2028-06-28,Maggi,20.74,440
S024,Pan Kelloggs 1223,6523237921,Condimentos,2026-05-03,Kelloggs,55.47,13
S025,Jugo Pringles 1224,5881257453,Endulzantes,2026-08-11,Pringles,16.99,394
S026,Jabon Coca Cola 1225,7545247460,Frutas,2026-05-15,Coca Cola,110.14,99
S027,Shampoo Pepsi 1226,0227029650,Verduras,2027-03-24,Pepsi,179.41,83
S028,Aceite Lay's 1227,9216373729,Congelados,2028-05-05,Lay's,26.31,294
S029,Azucar Knorr 1228,9677095092,Snacks,2027-11-22,Knorr,90.95,341
S030,Sal McCormick 1229,4192055271,Cereales,2026-02-27,McCormick,198.18,27
S031,Cafe Dos Pinos 1230,0152956421,Lacteos,2026-05-26,Dos Pinos,89.49,225
S032,Cereal Bimbo 1231,8351996324,Granos,2027-12-15,Bimbo,125.15,454
S033,Atun Nestle 1232,1134797350,Bebidas,2026-10-24,Nestle,169.91,459
S034,Sardina Colgate 1233,7607762126,Panaderia,2028-08-11,Colgate,202.42,463
S035,Mayonesa Ariel 1234,6371814050,Carnes,2028-03-24,Ariel,153.34,351
S036,Ketchup Palmolive 1235,7103521885,Limpieza,2026-08-12,Palmolive,159.30,191
S037,Mostaza Del Monte 1236,5310181299,Cuidado Personal,2026-09-07,Del Monte,204.51,169
S038,Vinagre Maggi 1237,5903438985,Aceites,2028-10-12,Maggi,16.92,254
S039,Sopa Kelloggs 1238,1486271842,Condimentos,2027-11-17,Kelloggs,8.59,281
S040,Pasta Pringles 1239,1044193237,Endulzantes,2027-12-23,Pringles,170.66,129
S041,Leche Coca Cola 1240,0601104326,Frutas,2026-11-01,Coca Cola,150.07,456
S042,Arroz Pepsi 1241,4656365357,Verduras,2026-05-04,Pepsi,192.56,19
S043,Frijol Lay's 1242,8726845427,Congelados,2028-02-25,Lay's,6.39,189
S044,Pan Knorr 1243,0822553177,Snacks,2026-09-06,Knorr,139.85,310
S045,Jugo McCormick 1244,7551726876,Cereales,2026-10-27,McCormick,73.53,114
S046,Jabon Dos Pinos 1245,2226646351,Lacteos,2027-02-20,Dos Pinos,81.82,351
S047,Shampoo Bimbo 1246,4429677151,Granos,2026-08-04,Bimbo,191.98,402
S048,Aceite Nestle 1247,7404092871,Bebidas,2026-06-04,Nestle,189.18,188
S049,Azucar Colgate 1248,5770837902,Panaderia,2027-10-26,Colgate,158.55,28
S050,Sal Ariel 1249,1441865294,Carnes,2027-04-06,Ariel,137.92,136
S051,Cafe Palmolive 1250,5898553419,Limpieza,2028-08-19,Palmolive,109.54,97
S052,Cereal Del Monte 1251,2663867113,Cuidado Personal,2027-02-05,Del Monte,94.17,210
S053,Atun Maggi 1252,3625443962,Aceites,2027-09-24,Maggi,57.95,171
S054,Sardina Kelloggs 1253,9450121976,Condimentos,2026-11-08,Kelloggs,122.87,426
S055,Mayonesa Pringles 1254,5724925873,Endulzantes,2027-02-10,Pringles,135.71,62
S056,Ketchup Coca Cola 1255,5673331384,Frutas,2028-02-23,Coca Cola,35.41,305
S057,Mostaza Pepsi 1256,4049872327,Verduras,2028-04-24,Pepsi,158.52,353
S058,Vinagre Lay's 1257,2457425348,Congelados,2028-09-19,Lay's,148.95,192
S059,Sopa Knorr 1258,7721123623,Snacks,2027-03-18,Knorr,67.99,177
S060,Pasta McCormick 1259,4635586614,Cereales,2026-03-25,McCormick,147.94,52
S061,Leche Dos Pinos 1260,2929481638,Lacteos,2026-11-28,Dos Pinos,107.78,221
S062,Arroz Bimbo 1261,7230618784,Granos,2028-12-12,Bimbo,103.45,344
S063,Frijol Nestle 1262,7166969653,Bebidas,2027-07-08,Nestle,96.39,108
S064,Pan Colgate 1263,7756980366,Panaderia,2027-08-14,Colgate,173.21,91
S065,Jugo Ariel 1264,3735459738,Carnes,2026-04-08,Ariel,127.97,39
S066,Jabon Palmolive 1265,5590628790,Limpieza,2028-09-23,Palmolive,160.86,100
S067,Shampoo Del Monte 1266,5256844323,Cuidado Personal,2027-06-07,Del Monte,56.74,286
S068,Aceite Maggi 1267,7554231025,Aceites,2027-03-08,Maggi,195.33,85
S069,Azucar Kelloggs 1268,9647744570,Condimentos,2028-05-14,Kelloggs,163.45,95
S070,Sal Pringles 1269,7861898671,Endulzantes,2026-09-16,Pringles,132.24,424
S071,Cafe Coca Cola 1270,0545238060,Frutas,2026-07-06,Coca Cola,98.91,335
S072,Cereal Pepsi 1271,6883180618,Verduras,2026-06-09,Pepsi,183.95,238
S073,Atun Lay's 1272,1868257909,Congelados,2026-10-22,Lay's,46.75,126
S074,Sardina Knorr 1273,3976798225,Snacks,2026-02-15,Knorr,172.27,459
S075,Mayonesa McCormick 1274,8656289109,Cereales,2028-06-23,McCormick,29.35,92
S076,Ketchup Dos Pinos 1275,8391282377,Lacteos,2026-07-07,Dos Pinos,162.56,371
S077,Mostaza Bimbo 1276,3846951888,Granos,2028-12-28,Bimbo,146.59,317
S078,Vinagre Nestle 1277,6020822404,Bebidas,2028-01-02,Nestle,14.14,117
S079,Sopa Colgate 1278,7135328273,Panaderia,2026-11-19,Colgate,77.43,499
S080,Pasta Ariel 1279,3722006272,Carnes,2027-04-13,Ariel,23.15,212
S081,Leche Palmolive 1280,6408497531,Limpieza,2026-12-26,Palmolive,161.42,327
S082,Arroz Del Monte 1281,5340330066,Cuidado Personal,2028-03-06,Del Monte,177.83,435
S083,Frijol Maggi 1282,0917801843,Aceites,2027-09-15,Maggi,47.13,249
S084,Pan Kelloggs 1283,2923015913,Condimentos,2026-03-01,Kelloggs,172.71,192
S085,Jugo Pringles 1284,4319139125,Endulzantes,2026-06-16,Pringles,82.59,33
S086,Jabon Coca Cola 1285,1910529392,Frutas,2027-03-05,Coca Cola,203.45,369
S087,Shampoo Pepsi 1286,7408595564,Verduras,2027-11-23,Pepsi,94.98,220
S088,Aceite Lay's 1287,1157254697,Congelados,2027-10-05,Lay's,104.57,246
S089,Azucar Knorr 1288,3887596600,Snacks,2027-09-11,Knorr,52.93,319
S090,Sal McCormick 1289,2392789872,Cereales,2027-05-17,McCormick,132.73,72
S091,Cafe Dos Pinos 1290,1695067843,Lacteos,2027-10-05,Dos Pinos,159.29,308
S092,Cereal Bimbo 1291,0157169973,Granos,2026-05-17,Bimbo,67.80,297
S093,Atun Nestle 1292,8123286895,Bebidas,2026-10-28,Nestle,113.89,202
S094,Sardina Colgate 1293,1750925161,Panaderia,2027-04-13,Colgate,25.03,143
S095,Mayonesa Ariel 1294,5914244410,Carnes,2027-02-25,Ariel,140.23,25
S096,Ketchup Palmolive 1295,5935196275,Limpieza,2028-10-03,Palmolive,127.41,410
S097,Mostaza Del Monte 1296,5045311972,Cuidado Personal,2026-10-08,Del Monte,139.63,242
S098,Vinagre Maggi 1297,4410320713,Aceites,2027-03-20,Maggi,203.89,362
S099,Sopa Kelloggs 1298,5430183793,Condimentos,2027-12-09,Kelloggs,117.84,41
S100,Pasta Pringles 1299,5316982724,Endulzantes,2027-04-08,Pringles,23.47,458
S101,Leche Coca Cola 1300,0693657352,Frutas,2027-04-11,Coca Cola,56.45,443
S102,Arroz Pepsi 1301,7804012150,Verduras,2028-11-07,Pepsi,58.15,165
S103,Frijol Lay's 1302,0796355812,Congelados,2026-05-11,Lay's,39.31,255
S104,Pan Knorr 1303,3480303110,Snacks,2028-03-20,Knorr,165.46,292
S105,Jugo McCormick 1304,4175680430,Cereales,2028-11-25,McCormick,7.27,361
S106,Jabon Dos Pinos 1305,9684882025,Lacteos,2027-03-16,Dos Pinos,91.42,50
S107,Shampoo Bimbo 1306,2459511764,Granos,2028-12-20,Bimbo,156.83,32
S108,Aceite Nestle 1307,3072957529,Bebidas,2026-01-21,Nestle,96.90,136
S109,Azucar Colgate 1308,5933032498,Panaderia,2027-10-09,Colgate,28.06,448
S110,Sal Ariel 1309,7837201823,Carnes,2027-06-26,Ariel,87.23,219
S111,Cafe Palmolive 1310,6829396367,Limpieza,2026-11-28,Palmolive,65.27,55
S112,Cereal Del Monte 1311,4032448587,Cuidado Personal,2026-12-01,Del Monte,145.13,480
S113,Atun Maggi 1312,0316982458,Aceites,2026-08-11,Maggi,74.68,402
S114,Sardina Kelloggs 1313,3557664305,Condimentos,2026-08-11,Kelloggs,24.95,74
S115,Mayonesa Pringles 1314,8699171836,Endulzantes,2026-03-16,Pringles,41.19,37
S116,Ketchup Coca Cola 1315,8351895834,Frutas,2027-09-10,Coca Cola,102.84,2
S117,Mostaza Pepsi 1316,9911885449,Verduras,2026-07-18,Pepsi,16.84,360
S118,Vinagre Lay's 1317,8898724535,Congelados,2027-04-13,Lay's,34.66,288
S119,Sopa Knorr 1318,6427057382,Snacks,2027-10-27,Knorr,175.94,494
S120,Pasta McCormick 1319,3467006748,Cereales,2026-06-05,McCormick,42.30,223
S121,Leche Dos Pinos 1320,3503795697,Lacteos,2027-11-18,Dos Pinos,137.86,363
S122,Arroz Bimbo 1321,0145257162,Granos,2028-03-17,Bimbo,137.11,329
S123,Frijol Nestle 1322,6390429311,Bebidas,2028-09-09,Nestle,158.46,431
S124,Pan Colgate 1323,8329315890,Panaderia,2026-10-03,Colgate,44.51,419
S125,Jugo Ariel 1324,7425434495,Carnes,2026-07-21,Ariel,104.86,370
S126,Jabon Palmolive 1325,8810860345,Limpieza,2026-10-26,Palmolive,178.62,435
S127,Shampoo Del Monte 1326,3443012439,Cuidado Personal,2026-11-05,Del Monte,183.02,9
S128,Aceite Maggi 1327,6480105192,Aceites,2027-09-14,Maggi,130.33,433
S129,Azucar Kelloggs 1328,2330826376,Condimentos,2026-03-20,Kelloggs,195.76,143
S130,Sal Pringles 1329,8481987251,Endulzantes,2027-07-12,Pringles,183.51,394
S131,Cafe Coca Cola 1330,3581646982,Frutas,2027-04-06,Coca Cola,33.09,452
S132,Cereal Pepsi 1331,8795419657,Verduras,2027-04-11,Pepsi,185.89,423
S133,Atun Lay's 1332,5227824633,Congelados,2028-05-03,Lay's,156.76,428
S134,Sardina Knorr 1333,5656747907,Snacks,2028-04-18,Knorr,34.79,145
S135,Mayonesa McCormick 1334,9674980293,Cereales,2028-02-21,McCormick,137.71,350
S136,Ketchup Dos Pinos 1335,4371051054,Lacteos,2028-06-16,Dos Pinos,61.14,383
S137,Mostaza Bimbo 1336,8185930822,Granos,2028-02-24,Bimbo,140.52,489
S138,Vinagre Nestle 1337,2758756698,Bebidas,2027-02-25,Nestle,111.13,214
S139,Sopa Colgate 1338,7558843243,Panaderia,2027-03-08,Colgate,52.88,229
S140,Pasta Ariel 1339,4433763968,Carnes,2026-09-16,Ariel,144.62,382
S141,Leche Palmolive 1340,5457100125,Limpieza,2026-10-04,Palmolive,124.99,245
S142,Arroz Del Monte 1341,6466387521,Cuidado Personal,2028-05-25,Del Monte,204.09,233
S143,Frijol Maggi 1342,5510938959,Aceites,2027-05-01,Maggi,62.73,260
S144,Pan Kelloggs 1343,0945712562,Condimentos,2027-03-16,Kelloggs,121.16,484
S145,Jugo Pringles 1344,5455720670,Endulzantes,2027-10-13,Pringles,201.00,436
S146,Jabon Coca Cola 1345,6385049001,Frutas,2028-04-15,Coca Cola,52.93,231
S147,Shampoo Pepsi 1346,1999592975,Verduras,2026-02-03,Pepsi,73.85,473
S148,Aceite Lay's 1347,6960791798,Congelados,2026-12-02,Lay's,181.39,202
S149,Azucar Knorr 1348,9387732367,Snacks,2027-06-01,Knorr,165.18,158
S150,Sal McCormick 1349,3221971739,Cereales,2028-01-09,McCormick,147.01,451
S151,Cafe Dos Pinos 1350,6071733652,Lacteos,2026-06-10,Dos Pinos,87.35,157
S152,Cereal Bimbo 1351,7770421453,Granos,2027-06-28,Bimbo,42.17,20
S153,Atun Nestle 1352,3510185301,Bebidas,2027-05-27,Nestle,99.97,295
S154,Sardina Colgate 1353,0651721085,Panaderia,2026-09-13,Colgate,185.36,146
S155,Mayonesa Ariel 1354,1803273339,Carnes,2026-11-23,Ariel,85.48,92
S156,Ketchup Palmolive 1355,1135927225,Limpieza,2028-06-10,Palmolive,104.32,490
S157,Mostaza Del Monte 1356,5378679030,Cuidado Personal,2026-08-10,Del Monte,196.20,289
S158,Vinagre Maggi 1357,3252675254,Aceites,2028-05-03,Maggi,98.16,377
S159,Sopa Kelloggs 1358,5005817007,Condimentos,2026-03-05,Kelloggs,192.04,413
S160,Pasta Pringles 1359,9699303669,Endulzantes,2028-01-25,Pringles,40.46,166
S161,Leche Coca Cola 1360,1959086129,Frutas,2028-04-28,Coca Cola,71.87,185
S162,Arroz Pepsi 1361,1432188780,Verduras,2028-02-11,Pepsi,177.43,134
S163,Frijol Lay's 1362,4380831240,Congelados,2026-11-02,Lay's,133.28,217
S164,Pan Knorr 1363,0734825125,Snacks,2028-08-18,Knorr,46.35,265
S165,Jugo McCormick 1364,9022936666,Cereales,2027-06-16,McCormick,55.36,433
S166,Jabon Dos Pinos 1365,5797087626,Lacteos,2027-12-09,Dos Pinos,163.13,82
S167,Shampoo Bimbo 1366,9021078353,Granos,2027-11-07,Bimbo,68.25,154
S168,Aceite Nestle 1367,1007267858,Bebidas,2028-07-07,Nestle,198.60,239
S169,Azucar Colgate 1368,6599958003,Panaderia,2026-04-25,Colgate,147.79,212
S170,Sal Ariel 1369,9701020245,Carnes,2026-09-05,Ariel,184.37,24
S171,Cafe Palmolive 1370,8149594271,Limpieza,2028-10-15,Palmolive,156.87,64
S172,Cereal Del Monte 1371,0402208376,Cuidado Personal,2026-05-19,Del Monte,64.08,144
S173,Atun Maggi 1372,6240554665,Aceites,2028-10-20,Maggi,151.78,16
S174,Sardina Kelloggs 1373,4120381960,Condimentos,2028-07-25,Kelloggs,72.77,451
S175,Mayonesa Pringles 1374,3149777517,Endulzantes,2027-09-16,Pringles,148.68,92
S176,Ketchup Coca Cola 1375,4610197646,Frutas,2027-11-15,Coca Cola,88.32,190
S177,Mostaza Pepsi 1376,7285241778,Verduras,2028-11-05,Pepsi,12.06,283
S178,Vinagre Lay's 1377,3810604064,Congelados,2026-09-14,Lay's,136.44,327
S179,Sopa Knorr 1378,2532009669,Snacks,2027-02-07,Knorr,101.29,492
S180,Pasta McCormick 1379,8920461669,Cereales,2026-05-10,McCormick,160.98,222
S181,Leche Dos Pinos 1380,6226793576,Lacteos,2026-02-02,Dos Pinos,134.67,290
S182,Arroz Bimbo 1381,4564391236,Granos,2027-01-20,Bimbo,196.29,179
S183,Frijol Nestle 1382,5651303195,Bebidas,2028-11-04,Nestle,99.83,273
S184,Pan Colgate 1383,4765573049,Panaderia,2026-02-20,Colgate,72.01,225
S185,Jugo Ariel 1384,8769855313,Carnes,2026-08-14,Ariel,131.53,352
S186,Jabon Palmolive 1385,4032082234,Limpieza,2027-04-17,Palmolive,41.14,300
S187,Shampoo Del Monte 1386,8850483488,Cuidado Personal,2028-04-09,Del Monte,185.81,496
S188,Aceite Maggi 1387,4818257855,Aceites,2026-10-16,Maggi,69.99,98
S189,Azucar Kelloggs 1388,8151194006,Condimentos,2026-04-14,Kelloggs,46.52,265
S190,Sal Pringles 1389,2982145877,Endulzantes,2026-06-01,Pringles,153.05,19
S191,Cafe Coca Cola 1390,0712398794,Frutas,2027-08-04,Coca Cola,17.70,110
S192,Cereal Pepsi 1391,4665220548,Verduras,2027-03-28,Pepsi,69.12,145
S193,Atun Lay's 1392,1535234903,Congelados,2027-04-01,Lay's,27.89,88
S194,Sardina Knorr 1393,6950349609,Snacks,2028-02-05,Knorr,158.20,57
S195,Mayonesa McCormick 1394,8471804688,Cereales,2027-10-07,McCormick,86.88,413
S196,Ketchup Dos Pinos 1395,3849763078,Lacteos,2027-12-24,Dos Pinos,99.11,176
S197,Mostaza Bimbo 1396,0008471691,Granos,2028-10-07,Bimbo,99.25,287
S198,Vinagre Nestle 1397,5645363418,Bebidas,2026-06-20,Nestle,41.10,361
S199,Sopa Colgate 1398,6067874901,Panaderia,2027-11-27,Colgate,196.56,63
S200,Pasta Ariel 1399,2088715913,Carnes,2027-08-22,Ariel,37.49,225
S201,Leche Palmolive 1400,3174255411,Limpieza,2027-12-06,Palmolive,85.54,305
S202,Arroz Del Monte 1401,6639526957,Cuidado Personal,2027-02-18,Del Monte,75.03,481
S203,Frijol Maggi 1402,6453640839,Aceites,2026-12-08,Maggi,174.26,55
S204,Pan Kelloggs 1403,6291200359,Condimentos,2028-04-23,Kelloggs,33.22,254
S205,Jugo Pringles 1404,2604511168,Endulzantes,2026-01-13,Pringles,47.33,16
S206,Jabon Coca Cola 1405,4877154766,Frutas,2026-04-17,Coca Cola,77.03,264
S207,Shampoo Pepsi 1406,3965633996,Verduras,2028-12-05,Pepsi,79.36,235
